id,name_zh,name_en,lat,lon,open_date,close_date,open_dates_raw,close_dates_raw
Q891815,高鐵苗栗站,Miaoli HSR station,24.606006,120.825266,2015-01-01,,2015-12-01,
Q944738,天津站,Tianjin railway station,39.134722222,117.203055555,1888-01-01,,1888-10-05,
Q986313,南京站,Nanjing railway station,32.088583,118.792189,1968-01-01,,1968-01-01,
Q986404,杭州站,Hangzhou railway station,30.246,120.1784,1907-01-01,,1907-01-01,
Q6203163,天河东站,Tianhe East railway station,23.12722222,113.41888889,1916-01-01,,1916-01-01,
Q6314004,军粮城北站,Junliangcheng North railway station,39.065555555,117.421111111,2013-01-01,,2013-12-01,
Q6319186,聚源站,Juyuan railway station,30.935961,103.699547,,,http://www.wikidata.org/.well-known/genid/d68dc534b2e94233d1bcc31467866d1a,
Q6348708,开心岭站,Kaixinling railway station,34.089944004,92.332143904,,,,
Q6362965,康庄站,Kangzhuang railway station,40.37751389,115.89059167,,,,
Q6381663,喀左站,Kazuo railway station,41.222351,119.799874,2018-01-01,,2018-12-29,
Q6382832,基隆車站,Keelung station,25.1325,121.73944444,1891-01-01,,1891-10-20,
Q6385346,柯柯站,Keke railway station,36.984108343,98.255780092,1979-01-01,,1979-01-01,
Q6403618,千甲車站,Qianjia Station,24.8072,121.002,2011-01-01,,2011-11-11,
Q6429203,孔家庄站,Kongjiazhuang railway station,40.75930278,114.72818333,,,,
Q6441872,葵潭站,Kuitan railway station,23.066753,115.992117,2013-01-01,,2013-12-28,
Q6444895,昆明南站,Kunming South railway station,24.87312,102.860235,2016-01-01,,2016-12-28,
Q6485991,广阳站,Guangyang railway station,39.51317174,116.7058171,1895-01-01,,1895-01-01,
Q6487722,兰州西站,Lanzhou West railway station,36.0675,103.74916667,2014-01-01,,2014-12-25,
Q6487720,兰州站,Lanzhou railway station,36.034166666,103.848611111,1952-01-01,,1952-01-01,
Q702191,貓空站,Maokong Station,24.968611,121.588222,2007-01-01,,2007-07-04,
Q709900,高雄車站,Kaohsiung main station,22.64,120.30277778,1900-01-01,,1900-11-29,
Q728992,清河站,Qinghe railway station,40.039863888,116.309172222,1905-01-01,,1905-01-01,
Q754738,唐古拉站,Tanggula railway station,33.005496,91.649308,2006-01-01,,2006-07-01,
Q756512,广州北站,Guangzhoubei Railway Station,23.379641,113.199055,2017-01-01,,2017-12-28,
Q986988,格尔木站,Golmud Railway Station,36.382778,94.905833,1979-01-01,,1979-10-01,
Q987196,拉萨西站,Lhasa West Railway Station,29.64389,90.96667,2006-01-01,,2006-07-01,
Q987678,福州站,Fuzhou railway station,26.11583333,119.31472222,1958-01-01,,1958-01-01,
Q987988,四平站,Siping railway station,43.1655,124.367,1902-01-01,,1902-01-01,
Q987999,石家庄站,Shijiazhuang railway station,38.009166666,114.477777777,1903-01-01,2012-01-01,1903-01-01,2012-01-01
Q988005,合肥站,Hefei railway station,31.887777777,117.311666666,1997-01-01,,1997-01-01,
Q988013,沈阳北站,Shenyang North railway station,41.8168,123.4296,1911-01-01,,1911-01-01,
Q988020,太原站,Taiyuan railway station,37.8599,112.582,1907-01-01,,1907-01-01,
Q6128019,中里車站,Zhongli Station,24.6937,121.775,1962-01-01,,1962-04-15,
Q6128121,大溪車站,Dasi Station,24.93869444,121.88983333,1920-01-01,,1920-12-10,
Q6128234,牡丹車站,Mudan railway station,25.05855556,121.85188889,1922-01-01,,1922-09-13,
Q6128259,四城車站,Sihcheng Station,24.78631667,121.76276667,1921-01-01,,1921-02-25,
Q6128449,景美車站,Jingmei Station,24.09011111,121.61088889,1975-01-01,,1975-07-26,
Q6129154,頭城車站,Toucheng Station,24.859,121.822,1920-01-01,,1920-04-25,
Q6129202,外澳車站,Wai-ao Station,24.8838,121.846,1920-01-01,,1920-12-10,
Q6129361,武塔車站,Wuta Station,24.4488,121.776,1980-01-01,,1980-02-01,
Q6129433,礁溪車站,Jiaosi Station,24.82715,121.77531667,1919-01-01,,1919-11-15,
Q11558876,海山車站,Haishan Station,25.0909626,121.2742423,2009-01-01,2012-01-01,2009-08-10,2012-12-28
Q11559052,海湖車站,Haihu Station,25.1070797,121.2720906,2009-01-01,2012-01-01,2009-08-10,2012-12-28
Q11561799,溪湖車站,Sihu Station,23.954,120.482,1922-01-01,,1922-02-03,
Q11561796,溪口車站,Xikou Station,23.8172,121.474,1911-01-01,2013-01-01,1911-07-15,2013-11-14
Q11563224,湖口車站,Hukou railway station,24.9028,121.044,1893-01-01,,1893-10-30,
Q11563372,湛江站,Zhanjiang Railway Station,21.19027778,110.38305556,1956-01-01,,1956-01-01,
Q11564198,源泉車站,Yuanquan Station,23.7986,120.642,1922-01-01,,1922-01-14,
Q11565699,潮州車站,Chaozhou Station,22.5503,120.536,1920-01-01,,1920-02-22,
Q11566107,濁水車站,Zhuoshui Station,23.8347,120.705,1922-01-01,,1922-01-14,
Q11566110,濂洞車站,Liandong Station,25.1235,121.8658,1944-01-01,1962-01-01,1944-08-05;1967-08-25,1962-08-25;1986-07-12;1989-08-21
Q11566339,瀧溪車站,Longxi Station,22.4606,120.942,1992-01-01,,1992-10-05,
Q11567257,烏樹林車站,Wushulin Station,23.3287,120.374,1944-01-01,1979-01-01,1944-06-16,1979-09-01
Q10942721,女儿河站,Nüerhe Railway Station,41.064806,121.038512,,,,
Q10943002,妈湾站,Mawan railway station,22.498555555,113.873583333,1993-01-01,2016-01-01,1993-01-01,2016-01-01
Q10943185,姑家堡站,Gujiabao Railway Station,40.91792,112.61257,,,,
Q10943240,姚千户屯站,Yaoqianhutun Railway Station,41.531861,123.618694,1905-01-01,,1905-01-01,
Q10943245,姚哥庄站,Yaogezhuang Railway Station,36.357433,119.831759,,,,
Q10943271,姚安站,Yao'an Railway Station,25.36879,101.0625,,,,
Q10943278,姚官屯站,Yaoguantun Railway Station,38.386626,116.894267,,,,
Q10943292,姚家洲站,Yaojiazhou Railway Station,27.644177,113.7582,,,,
Q10943293,姚家站,Yaojia Railway Station,44.774731,125.870371,1942-01-01,,1942-01-01,
Q10943352,姚村站,Yaocun Railway Station,35.665674,116.924423,,,,
Q10943493,姜家站,Jiangjia Railway Station,46.008006,126.093215,,,,
Q10943558,姜桥站,Jiangqiao Railway Station,32.876886,117.359276,,,,
Q10943811,娄山关站,Loushanguan Railway Station,28.037028,106.896583,,,,
Q10943821,娄底站,Loudi railway station,27.74266667,112.00055556,1958-01-01,,1958-01-01,
Q10943865,娘子关站,Niangziguan Railway Station,37.961666666,113.874166666,,,,
Q10944023,嫩江站,Nenjiang Railway Station,49.175936463,125.241828305,,,,
Q10944194,子陵站,Ziling Railway Station,31.126785,112.219924,,,,
Q10944249,孔垄站,Konglong Railway Station,29.88840833,115.92423333,1996-01-01,,1996-09-01,
Q10944723,孙家站,Sunjia Railway Station,45.6936,126.6778,1934-01-01,,1934-01-01,
Q10944941,孙镇站,Sunzhen railway station,34.977822222,109.760855555,,,,
Q10944997,孝子店站,Xiaozidian Railway Station,31.71484,114.038,,,,
Q10945010,孝感站,Xiaogan railway station,30.9575,113.923888888,1901-01-01,,1901-01-01,
Q10945116,孟家湾站,Mengjiawan railway station,37.44745,104.93409,,,,
Q10945148,孟庙站,Mengmiao Railway Station,33.62805556,114.01055556,,,,
Q10945201,孟津站,Mengjin Railway Station,34.797323,112.593981,,,,
Q10945352,孤店子站,Gudianzi Railway Station,43.98177,126.36299,,,,
Q10945376,学堂湾站,Xuetangwan Station,29.40095,106.53935,2012-01-01,,2012-12-28,
Q10941072,太原車站,Taiyuan railway station,24.1667,120.7,2002-01-01,,2002-11-22,
Q10941130,太和站,Taihe Railway Station,30.125,103.828888888,,,,
Q10941354,太平川站,Taipingchuan Railway Station,44.397213,123.178705,,,,
Q10941367,太平庄站,Taipingzhuang railway station,43.418116,121.858925,,,,
Q10941390,太平桥站,Taipingqiao Railway Station,45.79246,126.681566,,,,
Q10941491,太平里站,Taipingli Railway Station,25.48953056,113.02971944,,,,
Q10941609,太湖站,Taihu Railway Station,30.462043,116.29492,,,,
Q10941668,太白站,Taibai Railway Station,28.397222222,106.849444444,,,,
Q10941756,太要站,Taiyao Railway Station,34.50333333,110.31583333,,,,
Q10941760,太谷站,Taigu Railway Station,37.4217,112.563,,,,
Q10941773,太阳升站,Taiyangsheng Railway Station,45.937512,124.579913,,,,
Q10941781,太阳坪站,Taiyangping Railway Station,26.707402693,109.718778627,,,,
Q10941796,太阳沟站,Taiyanggou Railway Station,51.32514258,124.316241223,,,,
Q10941892,太麻里車站,Taimali Station,22.6189,121.005,1988-01-01,,1988-01-01,
Q10941961,头堡站,Toubao Railway Station,42.96416389,93.19068056,,,,
Q10941986,头泉站,Touquan Railway Station,38.052286,114.269033,,,,
Q10942025,头道桥站,Toudaoqiao Railway Station,40.5896324,107.1452882,,,,
Q10942068,夹沟站,Jiagou Railway Station,33.895437,117.048909,,,,
Q10942075,夹河寨站,Jiahezhai Railway Station,34.29155556,117.05919444,,,,
Q10942259,奈曼站,Naiman Railway Station,42.83921,120.67224,,,,
Q10942350,奎屯东站,Kuitundong Railway Station,44.37707118,85.01900477,,,,
Q10942352,奎屯站,Kuytun Railway Station,44.402276,84.898137,,,,
Q10942401,奔牛站,Benniu Railway Station,31.865726,119.808776,,,,
Q10942677,奮起湖車站,Fenqihu Station,23.505,120.695,1912-01-01,,1912-10-01,
Q11135655,池上車站,Chishang Station,23.1267,121.22,1924-01-01,,1924-09-01,
Q11135710,池州站,Chizhou Railway Station,30.621580555,117.516938888,2008-01-01,,2008-09-01,
Q11135763,池河站,Chihe Railway Station,32.971186,108.331842,,,,
Q11136030,汤山城站,Tangshancheng Railway Station,40.311167,124.208944,,,,
Q11136041,汤岗子站,Tanggangzi Railway Station,41.002996,122.894336,,,,
Q11136112,汤池站,Tangchi Railway Station,46.985006,123.767981,,,,
Q11136184,汤河站,Tanghe Station,40.318406,124.155515,,,,
Q11136353,汨罗站,Miluo Railway Station,28.817313888,113.070763888,,,,
Q11137524,汾河站,Fenhe Railway Station,37.947753,112.532873,,,,
Q11137645,沁阳站,Qinyang Railway Station,35.20049,112.943745,,,,
Q11137809,沃皮站,Wopi Railway Station,44.226745405,125.524915835,,,,
Q11138910,沈阳南站,Shenyang South railway station,41.66722222,123.40305556,2015-01-01,,2015-09-01,
Q11139018,裕国站,Yuguo Railway Station,41.874414,123.269861,,,,
Q11139259,沐滂站,Mupang Railway Station,25.40205,100.76966,,,,
Q11139559,沙刀湾站,Shadaowan Railway Station,29.346836,110.889948,,,,
Q11139589,沙县站,Shaxian Railway Station,26.392631,117.771971,1956-01-01,2017-01-01,1956-07-21,2017-01-01
Q11139594,沙口站,Shakou Railway Station,24.41657778,113.52689167,,,,
Q11139690,沙坝站,Shaba Railway Station,26.9480171,102.1294899,,,,
Q11139705,沙坡头站,Shapotou Railway Station,37.46561,104.99654,,,,
Q11139760,沙城东站,Shachengdong Railway Station,40.35436,115.57437,,,,
Q11139819,沙塘站,Shatang Railway Station,34.299655709,117.023894091,,,,
Q11139939,沙岭庄站,Shalingzhuang Railway Station,36.137512,120.346319,,,,
Q11140094,沙村站,Shacun Railway Station,26.64861111,115.07305556,,,,
Q11140115,沙桥站,Shaqiao Railway Station,25.24808,101.14398,,,,
Q11140152,沙沙圪台站,Shashagetai Railway Station,39.647898,109.993566,,,,
Q10945413,学院区南站,South of College District Station,39.0778,117.694,2007-01-01,2011-01-01,2007-05-10,2011-08-25
Q10945909,宁德站,Ningde railway station,26.67277778,119.57944444,2009-01-01,,2009-10-01,
Q10945923,宁明站,Ningming Railway Station,22.161111111,107.059722222,,,,
Q10945936,宁武站,Ningwu Railway Station,39.005481,112.313199,,,,
Q10946115,宁陵县站,Ninglingxian railway station,34.5755,115.3123,1915-01-01,,1915-01-01,
Q10946361,安亭站,Anting Railway Station,31.307227,121.173727,,,,
Q10946426,安北站,Anbei Railway Station,40.79185,96.188124,,,,
Q10946442,安口南站,Ankounan Railway Station,35.199339,106.767842,,,,
Q10946446,安口站,Ankou Railway Station,25.03333333,113.41734167,,,,
Q10946445,安口窑站,Ankouyao Railway Station,35.235623,106.808649,,,,
Q10946492,安国镇站,Anguozhen Railway Station,35.6507,106.51514,,,,
Q10946607,安家站,Anjia railway station,45.0502,127.0614,1934-01-01,,1934-01-01,
Q10946605,安家庄站,Anjiazhuang Railway Station,39.997242,115.954481,,,,
Q10946618,安富镇站,Anfuzhen Railway Station,29.34303,105.44699,1952-01-01,,1952-01-01,
Q10946699,安庆北站,Anqingbei Railway Station,30.566944,117.003193,,,,
Q10946707,安庆站,Anqing Railway Station,30.55147222,117.06013889,,,,
Q10946710,怀宁站,Huaining Railway Station,30.764697,116.814548,,,,
Q10946728,安康站,Ankang Railway Station,32.714709,109.012455,,,,
Q10946963,安济站,Anji Railway Station,26.581475,118.283908,,,,
Q10947137,安福寺站,Anfusi Railway Station,30.513451,111.581814,,,,
Q10947239,安通車站,Antong Station,23.2976,121.333,1924-01-01,2007-01-01,1924-05-01,2007-03-30
Q7496033,十八台站,Shibatai Railway Station,40.904805,112.816554,,,,
Q7496446,石龜車站,Shigui Station,23.63958333,120.471,1958-01-01,,1958-10-24,
Q7496502,石家庄北站,Shijiazhuang North railway station,38.06583333,114.45888889,,,,
Q7496657,石榴車站,Shiliu railway station,23.73175,120.58,1941-01-01,,1941-01-01,
Q7496754,石龙站,Shilong railway station,23.11,113.83944444,,,,
Q7499144,石滩站,Shitan railway station,23.173466,113.778157,2020-01-01,,2020-05-16,
Q7499468,石柱县站,Shizhuxian Railway Station,29.96743056,108.0934,,,,
Q7504506,双寨站,Shuangzhai Railway Station,36.63709,101.5695,,,,
Q7505040,顺德学院站,Shunde College Railway Station,22.825178,113.314372,,,,
Q7505049,順德站,Shunde railway station,22.877565,113.271377,,,,
Q7511833,四方站,Sifang Railway Station,36.105888,120.341232,,,,
Q7521970,新城（太魯閣）車站,Xincheng Taroko Station,24.1276,121.641,1975-01-01,,1975-07-26,
Q7524996,新埔車站,Xinpu railway station,24.54061111,120.69547222,1922-01-01,,1922-10-11,
Q1305543,日南車站,Rinan railway station,24.37777778,120.65444444,1922-01-01,,1922-10-11,
Q1305743,清远站,Qingyuan railway station,23.69625,113.12941944,2009-01-01,,2009-12-26,
Q1305820,温州南站,Wenzhou South railway station,27.969353,120.580913,2009-01-01,,2009-01-01,
Q2130136,香港西九龍站,Hong Kong West Kowloon railway station,22.3036,114.165,2018-01-01,,2018-09-23,
Q2133437,那曲站,Naqu Railway Station,31.44611,91.98917,,,,
Q5278290,定西北站,Dingxi North railway station,35.606095,104.585535,2017-01-01,,2017-07-09,
Q5278294,定远站,Dingyuan railway station,32.575278,117.842751,2011-01-01,,2011-06-30,
Q5278295,定州东站,Dingzhou East railway station,38.507655555,115.069044444,,,,
Q5284756,底吾玛站,Diwuma railway station,30.542156,91.377411,2006-01-01,,2006-07-01,
Q5295696,東澳車站,Dong-ao Station,24.51835,121.8308,1980-01-01,,1980-02-01,
Q5295836,东岔站,Dongcha railway station,34.443211,106.534746,2019-01-01,,2019-05-07,
Q5295902,东莞东站,Dongguandong Railway Station,22.969797,114.033919,,,,
Q5295932,东花园北站,Donghuayuan North railway station,40.34143,115.788468,2019-01-01,,2019-12-30,
Q5295966,东凌井站,Donglingjing railway station,38.03781,112.92673,,,,
Q5296022,冬山車站,Dongshan Station,24.63626667,121.79198333,1919-01-01,,1919-03-24,
Q5296062,东兴站,Dongxing railway station,40.555774,110.188278,,,,
Q5296076,东园站,Dongyuan railway station,40.276666666,116.094444444,,,,
Q5302269,斗南車站,Dounan Station,23.67338889,120.48063889,1903-01-01,,1903-12-15,
Q5302348,豆张庄站,Douzhangzhuang railway station,39.39638889,116.94361111,,,,
Q5312688,都江堰站,Dujiangyan railway station,30.95906,103.636542,2010-01-01,,2010-01-01,
Q5359154,丹东站,Dandong Railway Station,40.1236,124.382,1904-01-01,,1904-01-01,
Q7195850,萍乡北站,Pingxiang North railway station,27.6839597,113.8475572,2014-01-01,,2014-09-16,
Q7195853,平阳站,Pingyang railway station,27.62936,120.5405,2009-01-01,,2009-09-28,
Q7213127,羅湖編組站,Lo Wu Marshalling Yard,22.518212,114.116597,,,,
Q7213270,绍兴站,Shaoxing Railway Station,30.0148,120.579,,,,
Q7217211,石围塘站,Shiweitang Railway Station,23.10833333,113.22472222,,,,
Q7222940,洪嶺站,Hung Leng Station,22.5118,114.1646,,,,
Q7260207,普宁站,Puning railway station,23.2735,116.209,,,,
Q7262281,莆田站,Putian railway station,25.35361111,119.0575,2010-01-01,,2010-04-26,
Q7262553,金普站,Jinpu railway station,39.32891111,121.80838611,2012-01-01,,2012-12-01,
Q7267627,前场站,Qianchang Railway Station,24.595,118.013,,,,
Q7267640,潜江站,Qianjiang railway station (Hubei),30.39160278,112.9339,,,,
Q7267647,前山站,Qianshan railway station,22.237380555,113.520580555,2012-01-01,,2012-12-31,
Q7267750,秦安站,Qin'an railway station,34.846103,105.654572,2017-01-01,,2017-07-09,
Q7267794,青城山站,Qingchengshan railway station,30.894758,103.604897,2010-01-01,,2010-01-01,
Q7267810,青岛北站,Qingdaobei railway station,36.169166666,120.371666666,2014-01-01,,2014-01-10,
Q7267822,青海湖站,Qinghaihu Railway Station,36.961732679,100.653187725,,,,
Q7267846,箐口站,Qingkou Railway Station,30.26841,109.12896,,,,
Q7267852,青龙桥西站,Qinglongqiao West railway station,40.34381944,116.01000556,1960-01-01,,1960-01-01,
Q7267862,清水車站,Qingshui railway station,24.26363889,120.56902778,1920-01-01,,1920-12-15,
Q7365622,荣昌站,Rongchang Railway Station,29.39767,105.57773,1953-01-01,,1953-01-01,
Q7365628,容桂站,Ronggui railway station,22.75399,113.30695,,,,
Q7378688,瑞安站,Rui'an railway station,27.77036,120.57669,,,,
Q7403646,萨拉齐站,Salaqi railway station,40.563333333,110.525833333,1922-01-01,,1922-01-01,
Q7415565,三堡站,Sanpu railway station,40.32638889,116.03555556,,,,
Q7415577,三八树站,Sanbashu Railway Station,40.624589,110.831074,,,,
Q7415610,三岔口站,Sanchakou Railway Station,41.025757,112.931761,,,,
Q7415986,三道营站,Sandaoying Railway Station,40.992615,112.296034,,,,
Q7418190,桑雄站,Sangxiong railway station,31.0261928,91.673529,,,,
Q7418798,三门县站,Sanmen County railway station,29.05777778,121.35861111,,,,
Q7418800,三门峡南站,Sanmenxia South railway station,34.749492,111.154307,2010-01-01,,2010-02-06,
Q7420770,三星站,Sanxing railway station,30.352824,105.742272,,,,
Q7420779,凤凰机场站,Phoenix Airport railway station,18.318333,109.406667,2015-01-01,,2015-12-30,
Q7420781,三亚站,Sanya railway station,18.298611,109.488611,1960-01-01,,1960-01-01,
Q7420792,三義車站,Sanyi Station,24.42142222,120.77403611,1903-01-01,,1903-10-07,
Q7487226,沙岭子东站,Shalingzi East railway station,40.65083333,114.95222222,,,,
Q4390935,无锡东站,Wuxi East railway station,31.6003,120.454,2011-01-01,,2011-06-30,
Q4390973,廊坊站,Langfang railway station,39.5087,116.703,2011-01-01,,2011-07-01,
Q4390987,镇江南站,Zhenjiang South railway station,32.1543,119.419,2011-01-01,,2011-06-30,
Q4390995,常州北站,Changzhou North railway station,31.856291,119.949996,2010-01-01,,2010-07-01,
Q4391351,天津南站,Tianjin South railway station,39.0558,117.055,2011-01-01,,2011-06-30,
